row_index,InvoiceNo,InvoiceDate,InvoiceDateMax,CustomerID,Country,CustomerValueCount,CountryValueCount,SourceLineCount,UniqueProducts,TotalQuantity,AggregatedSourceLineCount,HasCustomerConflict,HasCountryConflict
1024,538871,2010-12-14 15:02:00,2010-12-14 15:02:00,14051.0,United Kingdom,1,1,6,6,186,6,False,False
1025,538872,2010-12-14 15:13:00,2010-12-14 15:13:00,13097.0,United Kingdom,1,1,11,11,90,11,False,False
1026,538875,2010-12-14 15:18:00,2010-12-14 15:18:00,13756.0,United Kingdom,1,1,9,9,106,9,False,False
1027,538877,2010-12-14 15:29:00,2010-12-14 15:29:00,,United Kingdom,0,1,148,148,2150,148,False,False
1028,538878,2010-12-14 15:43:00,2010-12-14 15:43:00,13767.0,United Kingdom,1,1,8,8,104,8,False,False
1029,538879,2010-12-14 15:50:00,2010-12-14 15:50:00,15392.0,United Kingdom,1,1,19,19,402,19,False,False
1030,538880,2010-12-14 15:52:00,2010-12-14 15:52:00,,United Kingdom,0,1,56,56,88,56,False,False
1031,538881,2010-12-14 15:54:00,2010-12-14 15:54:00,,United Kingdom,0,1,47,47,79,47,False,False
1032,538883,2010-12-14 15:56:00,2010-12-14 15:56:00,,United Kingdom,0,1,77,77,148,77,False,False
1033,538884,2010-12-14 15:56:00,2010-12-14 15:56:00,,United Kingdom,0,1,40,40,61,40,False,False
1034,538885,2010-12-14 15:58:00,2010-12-14 15:58:00,,United Kingdom,0,1,1,1,3,1,False,False
1035,538886,2010-12-14 16:07:00,2010-12-14 16:07:00,13846.0,United Kingdom,1,1,28,28,234,28,False,False
1036,538888,2010-12-14 16:23:00,2010-12-14 16:23:00,17912.0,United Kingdom,1,1,14,14,114,14,False,False
1037,538890,2010-12-14 16:39:00,2010-12-14 16:39:00,12867.0,United Kingdom,1,1,54,53,377,54,False,False
1038,538892,2010-12-14 16:53:00,2010-12-14 16:53:00,16422.0,United Kingdom,1,1,1,1,12,1,False,False
1039,538894,2010-12-14 17:22:00,2010-12-14 17:22:00,16161.0,United Kingdom,1,1,25,25,87,25,False,False
1040,538895,2010-12-15 09:07:00,2010-12-15 09:07:00,14401.0,United Kingdom,1,1,15,15,370,15,False,False
1041,538896,2010-12-15 09:09:00,2010-12-15 09:09:00,16145.0,United Kingdom,1,1,17,17,270,17,False,False
1042,538899,2010-12-15 09:49:00,2010-12-15 09:49:00,16817.0,United Kingdom,1,1,5,5,58,5,False,False
1043,538900,2010-12-15 09:51:00,2010-12-15 09:51:00,13078.0,United Kingdom,1,1,19,19,135,19,False,False
1044,538901,2010-12-15 09:58:00,2010-12-15 09:58:00,17629.0,United Kingdom,1,1,11,11,115,11,False,False
1045,538902,2010-12-15 10:04:00,2010-12-15 10:04:00,14150.0,United Kingdom,1,1,12,12,262,12,False,False
1046,538903,2010-12-15 10:17:00,2010-12-15 10:17:00,13496.0,United Kingdom,1,1,26,26,229,26,False,False
1047,538905,2010-12-15 10:31:00,2010-12-15 10:31:00,13611.0,United Kingdom,1,1,15,15,183,15,False,False
1048,538907,2010-12-15 10:40:00,2010-12-15 10:40:00,15373.0,United Kingdom,1,1,5,5,24,5,False,False
1049,538908,2010-12-15 10:41:00,2010-12-15 10:41:00,16954.0,United Kingdom,1,1,12,12,194,12,False,False
1050,538909,2010-12-15 10:48:00,2010-12-15 10:48:00,13491.0,United Kingdom,1,1,5,5,18,5,False,False
1051,538910,2010-12-15 10:54:00,2010-12-15 10:54:00,17454.0,United Kingdom,1,1,9,9,59,9,False,False
1052,538917,2010-12-15 10:57:00,2010-12-15 10:57:00,17449.0,United Kingdom,1,1,73,73,264,73,False,False
1053,538935,2010-12-15 11:08:00,2010-12-15 11:08:00,18168.0,United Kingdom,1,1,12,12,71,12,False,False
1054,538942,2010-12-15 11:14:00,2010-12-15 11:14:00,17346.0,United Kingdom,1,1,12,12,49,12,False,False
1055,538943,2010-12-15 11:15:00,2010-12-15 11:15:00,14060.0,United Kingdom,1,1,4,4,168,4,False,False
1056,538944,2010-12-15 11:21:00,2010-12-15 11:21:00,13295.0,United Kingdom,1,1,10,10,82,10,False,False
1057,538945,2010-12-15 11:22:00,2010-12-15 11:22:00,17230.0,United Kingdom,1,1,22,22,894,22,False,False
1058,538951,2010-12-15 11:26:00,2010-12-15 11:26:00,16782.0,United Kingdom,1,1,42,42,60,42,False,False
1059,538967,2010-12-15 11:32:00,2010-12-15 11:32:00,13495.0,United Kingdom,1,1,8,8,168,8,False,False
1060,538968,2010-12-15 11:34:00,2010-12-15 11:34:00,15384.0,United Kingdom,1,1,20,20,248,20,False,False
1061,538991,2010-12-15 11:53:00,2010-12-15 11:53:00,17511.0,United Kingdom,1,1,45,45,3944,45,False,False
1062,538992,2010-12-15 11:56:00,2010-12-15 11:56:00,15950.0,United Kingdom,1,1,29,28,135,29,False,False
1063,538993,2010-12-15 12:01:00,2010-12-15 12:01:00,15512.0,United Kingdom,1,1,6,6,56,6,False,False
1064,538994,2010-12-15 12:05:00,2010-12-15 12:05:00,17525.0,United Kingdom,1,1,9,9,82,9,False,False
1065,538995,2010-12-15 12:05:00,2010-12-15 12:05:00,13458.0,United Kingdom,1,1,30,30,506,30,False,False
1066,538996,2010-12-15 12:06:00,2010-12-15 12:06:00,15465.0,United Kingdom,1,1,5,5,38,5,False,False
1067,538998,2010-12-15 12:08:00,2010-12-15 12:08:00,15061.0,United Kingdom,1,1,15,15,1101,15,False,False
1068,538999,2010-12-15 12:09:00,2010-12-15 12:09:00,16003.0,United Kingdom,1,1,20,20,184,20,False,False
1069,539000,2010-12-15 12:27:00,2010-12-15 12:27:00,13092.0,United Kingdom,1,1,7,7,31,7,False,False
1070,539001,2010-12-15 12:29:00,2010-12-15 12:29:00,16353.0,United Kingdom,1,1,1,1,24,1,False,False
1071,539002,2010-12-15 12:30:00,2010-12-15 12:30:00,14527.0,United Kingdom,1,1,29,29,51,29,False,False
1072,539004,2010-12-15 12:43:00,2010-12-15 12:43:00,13426.0,United Kingdom,1,1,9,9,142,9,False,False
1073,539005,2010-12-15 12:47:00,2010-12-15 12:47:00,16638.0,United Kingdom,1,1,1,1,24,1,False,False
1074,539006,2010-12-15 12:54:00,2010-12-15 12:54:00,15101.0,United Kingdom,1,1,4,4,34,4,False,False
1075,539007,2010-12-15 13:00:00,2010-12-15 13:00:00,17894.0,United Kingdom,1,1,17,17,34,17,False,False
1076,539008,2010-12-15 13:21:00,2010-12-15 13:21:00,17033.0,United Kingdom,1,1,8,8,124,8,False,False
1077,539009,2010-12-15 13:24:00,2010-12-15 13:24:00,13221.0,United Kingdom,1,1,35,35,153,35,False,False
1078,539010,2010-12-15 13:24:00,2010-12-15 13:24:00,15005.0,United Kingdom,1,1,45,45,148,45,False,False
1079,539011,2010-12-15 13:25:00,2010-12-15 13:25:00,14201.0,United Kingdom,1,1,4,4,132,4,False,False
1080,539012,2010-12-15 13:26:00,2010-12-15 13:26:00,17858.0,United Kingdom,1,1,8,8,1536,8,False,False
1081,539013,2010-12-15 13:29:00,2010-12-15 13:29:00,,United Kingdom,0,1,1,1,3,1,False,False
1082,539014,2010-12-15 13:37:00,2010-12-15 13:37:00,17692.0,United Kingdom,1,1,24,24,336,24,False,False
1083,539015,2010-12-15 13:38:00,2010-12-15 13:38:00,15822.0,United Kingdom,1,1,16,16,160,16,False,False
1084,539016,2010-12-15 13:49:00,2010-12-15 13:49:00,13418.0,United Kingdom,1,1,15,15,198,15,False,False
1085,539017,2010-12-15 13:50:00,2010-12-15 13:50:00,13418.0,United Kingdom,1,1,1,1,4,1,False,False
1086,539018,2010-12-15 14:00:00,2010-12-15 14:00:00,16134.0,United Kingdom,1,1,16,16,158,16,False,False
1087,539019,2010-12-15 14:12:00,2010-12-15 14:12:00,17551.0,United Kingdom,1,1,39,39,142,39,False,False
1088,539030,2010-12-15 14:25:00,2010-12-15 14:25:00,13089.0,United Kingdom,1,1,18,18,390,18,False,False
1089,539032,2010-12-15 14:25:00,2010-12-15 14:25:00,18050.0,United Kingdom,1,1,5,5,40,5,False,False
1090,539033,2010-12-15 14:26:00,2010-12-15 14:26:00,16365.0,United Kingdom,1,1,1,1,36,1,False,False
1091,539034,2010-12-15 14:29:00,2010-12-15 14:29:00,16161.0,United Kingdom,1,1,22,21,83,22,False,False
1092,539036,2010-12-15 14:35:00,2010-12-15 14:35:00,14913.0,United Kingdom,1,1,17,17,423,17,False,False
1093,539038,2010-12-15 14:45:00,2010-12-15 14:45:00,15641.0,United Kingdom,1,1,20,20,357,20,False,False
1094,539039,2010-12-15 15:00:00,2010-12-15 15:00:00,13124.0,United Kingdom,1,1,61,61,930,61,False,False
1095,539040,2010-12-15 15:14:00,2010-12-15 15:14:00,17214.0,United Kingdom,1,1,14,14,43,14,False,False
1096,539041,2010-12-15 15:34:00,2010-12-15 15:34:00,15456.0,United Kingdom,1,1,25,25,410,25,False,False
1097,539042,2010-12-15 15:37:00,2010-12-15 15:37:00,15062.0,United Kingdom,1,1,11,11,164,11,False,False
1098,539043,2010-12-15 15:45:00,2010-12-15 15:45:00,12928.0,United Kingdom,1,1,17,17,250,17,False,False
1099,539044,2010-12-15 15:47:00,2010-12-15 15:47:00,15727.0,United Kingdom,1,1,66,65,535,66,False,False
1100,539045,2010-12-15 15:48:00,2010-12-15 15:48:00,,United Kingdom,0,1,3,3,25,3,False,False
1101,539046,2010-12-15 15:50:00,2010-12-15 15:50:00,17980.0,United Kingdom,1,1,15,15,235,15,False,False
1102,539047,2010-12-15 16:03:00,2010-12-15 16:03:00,15290.0,United Kingdom,1,1,8,8,168,8,False,False
1103,539048,2010-12-15 16:19:00,2010-12-15 16:19:00,17752.0,United Kingdom,1,1,1,1,192,1,False,False
1104,539049,2010-12-15 16:21:00,2010-12-15 16:21:00,15615.0,United Kingdom,1,1,23,23,364,23,False,False
1105,539051,2010-12-15 16:24:00,2010-12-15 16:24:00,15615.0,United Kingdom,1,1,1,1,3,1,False,False
1106,539052,2010-12-15 16:26:00,2010-12-15 16:26:00,15615.0,United Kingdom,1,1,1,1,6,1,False,False
1107,539053,2010-12-15 16:32:00,2010-12-15 16:32:00,16725.0,United Kingdom,1,1,47,44,68,47,False,False
1108,539064,2010-12-15 16:50:00,2010-12-15 16:50:00,17912.0,United Kingdom,1,1,6,6,8,6,False,False
1109,539070,2010-12-15 17:01:00,2010-12-15 17:01:00,,United Kingdom,0,1,4,3,26,4,False,False
1110,539074,2010-12-15 17:15:00,2010-12-15 17:15:00,,United Kingdom,0,1,10,10,11,10,False,False
1111,539075,2010-12-15 17:28:00,2010-12-15 17:28:00,17189.0,United Kingdom,1,1,37,36,102,37,False,False
1112,539076,2010-12-16 08:03:00,2010-12-16 08:03:00,16525.0,United Kingdom,1,1,5,5,96,5,False,False
1113,539077,2010-12-16 08:05:00,2010-12-16 08:05:00,13089.0,United Kingdom,1,1,3,3,177,3,False,False
1114,539078,2010-12-16 08:10:00,2010-12-16 08:10:00,13408.0,United Kingdom,1,1,9,9,330,9,False,False
1115,539079,2010-12-16 08:39:00,2010-12-16 08:39:00,17496.0,United Kingdom,1,1,10,10,79,10,False,False
1116,539080,2010-12-16 08:41:00,2010-12-16 08:41:00,16607.0,United Kingdom,1,1,7,7,113,7,False,False
1117,539081,2010-12-16 09:07:00,2010-12-16 09:07:00,,United Kingdom,0,1,1,1,1,1,False,False
1118,539082,2010-12-16 09:22:00,2010-12-16 09:22:00,13317.0,United Kingdom,1,1,12,12,78,12,False,False
1119,539083,2010-12-16 09:23:00,2010-12-16 09:23:00,13317.0,United Kingdom,1,1,2,2,15,2,False,False
1120,539084,2010-12-16 09:31:00,2010-12-16 09:31:00,13890.0,United Kingdom,1,1,11,11,93,11,False,False
1121,539085,2010-12-16 09:35:00,2010-12-16 09:35:00,12748.0,United Kingdom,1,1,3,3,120,3,False,False
1122,539086,2010-12-16 09:35:00,2010-12-16 09:35:00,17001.0,United Kingdom,1,1,12,12,260,12,False,False
1123,539087,2010-12-16 09:44:00,2010-12-16 09:44:00,13093.0,United Kingdom,1,1,12,12,566,12,False,False
1124,539088,2010-12-16 09:45:00,2010-12-16 09:45:00,13093.0,United Kingdom,1,1,24,24,737,24,False,False
1125,539089,2010-12-16 09:46:00,2010-12-16 09:46:00,15246.0,United Kingdom,1,1,12,12,86,12,False,False
1126,539091,2010-12-16 09:52:00,2010-12-16 09:52:00,13756.0,United Kingdom,1,1,5,5,50,5,False,False
1127,539092,2010-12-16 10:08:00,2010-12-16 10:08:00,15482.0,United Kingdom,1,1,5,5,172,5,False,False
1128,539093,2010-12-16 10:10:00,2010-12-16 10:10:00,15482.0,United Kingdom,1,1,2,2,68,2,False,False
1129,539094,2010-12-16 10:12:00,2010-12-16 10:12:00,13021.0,United Kingdom,1,1,7,7,57,7,False,False
1130,539095,2010-12-16 10:18:00,2010-12-16 10:18:00,16037.0,United Kingdom,1,1,15,15,160,15,False,False
1131,539096,2010-12-16 10:19:00,2010-12-16 10:19:00,13089.0,United Kingdom,1,1,1,1,216,1,False,False
1132,539098,2010-12-16 10:28:00,2010-12-16 10:28:00,14841.0,United Kingdom,1,1,19,19,274,19,False,False
1133,539099,2010-12-16 10:30:00,2010-12-16 10:30:00,16670.0,United Kingdom,1,1,29,29,256,29,False,False
1134,539101,2010-12-16 10:35:00,2010-12-16 10:35:00,16029.0,United Kingdom,1,1,11,11,4800,11,False,False
1135,539102,2010-12-16 10:37:00,2010-12-16 10:37:00,16029.0,United Kingdom,1,1,5,4,984,5,False,False
1136,539103,2010-12-16 10:38:00,2010-12-16 10:38:00,16985.0,United Kingdom,1,1,18,18,367,18,False,False
1137,539105,2010-12-16 10:43:00,2010-12-16 10:43:00,14825.0,United Kingdom,1,1,8,8,69,8,False,False
1138,539106,2010-12-16 10:51:00,2010-12-16 10:51:00,16705.0,United Kingdom,1,1,12,12,632,12,False,False
1139,539107,2010-12-16 10:52:00,2010-12-16 10:52:00,16705.0,United Kingdom,1,1,3,3,96,3,False,False
1140,539108,2010-12-16 11:03:00,2010-12-16 11:03:00,16013.0,United Kingdom,1,1,1,1,48,1,False,False
1141,539109,2010-12-16 11:07:00,2010-12-16 11:07:00,16013.0,United Kingdom,1,1,2,2,800,2,False,False
1142,539111,2010-12-16 11:11:00,2010-12-16 11:11:00,14414.0,United Kingdom,1,1,8,8,146,8,False,False
1143,539112,2010-12-16 11:15:00,2010-12-16 11:15:00,13468.0,United Kingdom,1,1,19,19,119,19,False,False
1144,539118,2010-12-16 11:27:00,2010-12-16 11:27:00,15563.0,United Kingdom,1,1,22,22,315,22,False,False
1145,539142,2010-12-16 11:35:00,2010-12-16 11:35:00,14849.0,United Kingdom,1,1,8,8,107,8,False,False
1146,539143,2010-12-16 11:35:00,2010-12-16 11:35:00,14849.0,United Kingdom,1,1,3,3,11,3,False,False
1147,539144,2010-12-16 11:36:00,2010-12-16 11:36:00,12980.0,United Kingdom,1,1,3,3,100,3,False,False
1148,539160,2010-12-16 11:43:00,2010-12-16 11:43:00,16746.0,United Kingdom,1,1,11,11,236,11,False,False
1149,539181,2010-12-16 11:51:00,2010-12-16 11:51:00,12748.0,United Kingdom,1,1,30,30,72,30,False,False
1150,539185,2010-12-16 11:53:00,2010-12-16 11:53:00,16470.0,United Kingdom,1,1,39,39,99,39,False,False
1151,539196,2010-12-16 12:09:00,2010-12-16 12:09:00,18055.0,United Kingdom,1,1,35,35,252,35,False,False
1152,539201,2010-12-16 12:11:00,2010-12-16 12:11:00,14878.0,United Kingdom,1,1,13,13,135,13,False,False
1153,539211,2010-12-16 12:15:00,2010-12-16 12:15:00,16743.0,United Kingdom,1,1,30,30,338,30,False,False
1154,539212,2010-12-16 12:20:00,2010-12-16 12:20:00,17146.0,United Kingdom,1,1,16,16,91,16,False,False
1155,539213,2010-12-16 12:23:00,2010-12-16 12:23:00,12877.0,United Kingdom,1,1,14,14,170,14,False,False
1156,539214,2010-12-16 12:31:00,2010-12-16 12:31:00,17062.0,United Kingdom,1,1,13,13,78,13,False,False
1157,539215,2010-12-16 12:42:00,2010-12-16 12:42:00,15574.0,United Kingdom,1,1,37,37,126,37,False,False
1158,539216,2010-12-16 12:42:00,2010-12-16 12:42:00,12748.0,United Kingdom,1,1,2,2,3,2,False,False
1159,539217,2010-12-16 12:46:00,2010-12-16 12:46:00,15394.0,United Kingdom,1,1,24,24,242,24,False,False
1160,539218,2010-12-16 12:48:00,2010-12-16 12:48:00,15574.0,United Kingdom,1,1,1,1,1,1,False,False
1161,539219,2010-12-16 12:55:00,2010-12-16 12:55:00,17951.0,United Kingdom,1,1,4,4,102,4,False,False
1162,539220,2010-12-16 12:56:00,2010-12-16 12:56:00,,United Kingdom,0,1,22,22,25,22,False,False
1163,539222,2010-12-16 13:00:00,2010-12-16 13:00:00,14621.0,United Kingdom,1,1,16,16,130,16,False,False
1164,539223,2010-12-16 13:00:00,2010-12-16 13:00:00,,United Kingdom,0,1,2,2,2,2,False,False
1165,539225,2010-12-16 13:02:00,2010-12-16 13:02:00,15379.0,United Kingdom,1,1,61,61,768,61,False,False
1166,539226,2010-12-16 13:05:00,2010-12-16 13:05:00,14309.0,United Kingdom,1,1,6,6,103,6,False,False
1167,539240,2010-12-16 13:15:00,2010-12-16 13:15:00,15194.0,United Kingdom,1,1,44,44,902,44,False,False
1168,539242,2010-12-16 13:16:00,2010-12-16 13:16:00,,United Kingdom,0,1,9,9,44,9,False,False
1169,539243,2010-12-16 13:21:00,2010-12-16 13:21:00,18116.0,United Kingdom,1,1,28,28,46,28,False,False
1170,539245,2010-12-16 13:25:00,2010-12-16 13:25:00,,United Kingdom,0,1,29,29,32,29,False,False
1171,539246,2010-12-16 13:33:00,2010-12-16 13:33:00,14606.0,United Kingdom,1,1,19,19,37,19,False,False
1172,539247,2010-12-16 13:33:00,2010-12-16 13:33:00,15311.0,United Kingdom,1,1,16,16,126,16,False,False
1173,539248,2010-12-16 13:33:00,2010-12-16 13:33:00,17288.0,United Kingdom,1,1,7,7,156,7,False,False
1174,539249,2010-12-16 13:43:00,2010-12-16 13:43:00,14709.0,United Kingdom,1,1,15,15,108,15,False,False
1175,539250,2010-12-16 13:44:00,2010-12-16 13:44:00,15157.0,United Kingdom,1,1,54,54,1078,54,False,False
1176,539252,2010-12-16 14:17:00,2010-12-16 14:17:00,17744.0,United Kingdom,1,1,19,19,544,19,False,False
1177,539254,2010-12-16 14:25:00,2010-12-16 14:25:00,13199.0,United Kingdom,1,1,7,7,216,7,False,False
1178,539255,2010-12-16 14:26:00,2010-12-16 14:26:00,16316.0,United Kingdom,1,1,20,20,230,20,False,False
1179,539256,2010-12-16 14:27:00,2010-12-16 14:27:00,15601.0,United Kingdom,1,1,28,28,269,28,False,False
1180,539257,2010-12-16 14:29:00,2010-12-16 14:29:00,16210.0,United Kingdom,1,1,6,6,532,6,False,False
1181,539259,2010-12-16 14:32:00,2010-12-16 14:32:00,13050.0,United Kingdom,1,1,19,19,236,19,False,False
1182,539261,2010-12-16 14:34:00,2010-12-16 14:34:00,15620.0,United Kingdom,1,1,31,31,395,31,False,False
1183,539262,2010-12-16 14:35:00,2010-12-16 14:35:00,15789.0,United Kingdom,1,1,25,25,438,25,False,False
1184,539263,2010-12-16 14:36:00,2010-12-16 14:36:00,16560.0,United Kingdom,1,1,20,20,169,20,False,False
1185,539264,2010-12-16 15:02:00,2010-12-16 15:02:00,15224.0,United Kingdom,1,1,12,12,150,12,False,False
1186,539265,2010-12-16 15:02:00,2010-12-16 15:02:00,,United Kingdom,0,1,1,1,1,1,False,False
1187,539266,2010-12-16 15:07:00,2010-12-16 15:07:00,17068.0,United Kingdom,1,1,7,7,38,7,False,False
1188,539267,2010-12-16 15:23:00,2010-12-16 15:23:00,13534.0,United Kingdom,1,1,9,9,130,9,False,False
1189,539268,2010-12-16 15:24:00,2010-12-16 15:24:00,13534.0,United Kingdom,1,1,2,2,6,2,False,False
1190,539269,2010-12-16 15:27:00,2010-12-16 15:27:00,17580.0,United Kingdom,1,1,3,3,11,3,False,False
1191,539272,2010-12-16 15:29:00,2010-12-16 15:29:00,15759.0,United Kingdom,1,1,4,4,32,4,False,False
1192,539275,2010-12-16 15:34:00,2010-12-16 15:34:00,13408.0,United Kingdom,1,1,6,6,156,6,False,False
1193,539280,2010-12-16 15:40:00,2010-12-16 15:40:00,14373.0,United Kingdom,1,1,4,4,17,4,False,False
1194,539281,2010-12-16 15:45:00,2010-12-16 15:45:00,18176.0,United Kingdom,1,1,30,30,283,30,False,False
1195,539282,2010-12-16 15:45:00,2010-12-16 15:45:00,16770.0,United Kingdom,1,1,6,6,64,6,False,False
1196,539283,2010-12-16 15:47:00,2010-12-16 15:47:00,14092.0,United Kingdom,1,1,13,13,95,13,False,False
1197,539285,2010-12-16 15:59:00,2010-12-16 15:59:00,15366.0,United Kingdom,1,1,8,8,61,8,False,False
1198,539286,2010-12-16 16:05:00,2010-12-16 16:05:00,14735.0,United Kingdom,1,1,5,5,68,5,False,False
1199,539288,2010-12-16 16:28:00,2010-12-16 16:28:00,17857.0,United Kingdom,1,1,1,1,10,1,False,False
1200,539290,2010-12-16 16:36:00,2010-12-16 16:36:00,16271.0,United Kingdom,1,1,16,16,128,16,False,False
1201,539292,2010-12-16 16:42:00,2010-12-16 16:42:00,16539.0,United Kingdom,1,1,9,9,54,9,False,False
1202,539293,2010-12-16 16:42:00,2010-12-16 16:42:00,18223.0,United Kingdom,1,1,21,21,195,21,False,False
1203,539294,2010-12-16 16:45:00,2010-12-16 16:45:00,15532.0,United Kingdom,1,1,49,48,91,49,False,False
1204,539295,2010-12-16 16:54:00,2010-12-16 16:54:00,13767.0,United Kingdom,1,1,10,10,168,10,False,False
1205,539296,2010-12-16 17:01:00,2010-12-16 17:01:00,16816.0,United Kingdom,1,1,5,5,48,5,False,False
1206,539297,2010-12-16 17:20:00,2010-12-16 17:20:00,17691.0,United Kingdom,1,1,10,10,76,10,False,False
1207,539298,2010-12-16 17:29:00,2010-12-16 17:29:00,14180.0,United Kingdom,1,1,9,9,29,9,False,False
1208,539299,2010-12-16 17:30:00,2010-12-16 17:30:00,14180.0,United Kingdom,1,1,11,11,31,11,False,False
1209,539300,2010-12-16 17:31:00,2010-12-16 17:31:00,,United Kingdom,0,1,16,16,38,16,False,False
1210,539303,2010-12-16 17:34:00,2010-12-16 17:34:00,16684.0,United Kingdom,1,1,8,8,202,8,False,False
1211,539304,2010-12-16 17:36:00,2010-12-16 17:36:00,16684.0,United Kingdom,1,1,1,1,144,1,False,False
1212,539305,2010-12-16 17:37:00,2010-12-16 17:37:00,14334.0,United Kingdom,1,1,20,20,225,20,False,False
1213,539306,2010-12-16 17:38:00,2010-12-16 17:38:00,17659.0,United Kingdom,1,1,5,5,21,5,False,False
1214,539307,2010-12-16 17:43:00,2010-12-16 17:43:00,13694.0,United Kingdom,1,1,40,40,2856,40,False,False
1215,539308,2010-12-16 17:48:00,2010-12-16 17:48:00,17412.0,United Kingdom,1,1,13,13,160,13,False,False
1216,539309,2010-12-16 17:49:00,2010-12-16 17:49:00,16945.0,United Kingdom,1,1,19,19,157,19,False,False
1217,539310,2010-12-16 17:51:00,2010-12-16 17:51:00,14344.0,United Kingdom,1,1,1,1,4,1,False,False
1218,539311,2010-12-16 17:53:00,2010-12-16 17:53:00,14643.0,United Kingdom,1,1,15,15,386,15,False,False
1219,539312,2010-12-16 18:01:00,2010-12-16 18:01:00,15197.0,United Kingdom,1,1,3,3,78,3,False,False
1220,539313,2010-12-16 18:18:00,2010-12-16 18:18:00,14220.0,United Kingdom,1,1,11,11,134,11,False,False
1221,539314,2010-12-16 18:20:00,2010-12-16 18:20:00,13874.0,United Kingdom,1,1,18,18,180,18,False,False
1222,539315,2010-12-16 18:23:00,2010-12-16 18:23:00,18260.0,United Kingdom,1,1,11,11,58,11,False,False
1223,539316,2010-12-16 18:38:00,2010-12-16 18:38:00,17848.0,United Kingdom,1,1,5,5,22,5,False,False
1224,539317,2010-12-16 19:04:00,2010-12-16 19:04:00,17392.0,United Kingdom,1,1,42,40,176,42,False,False
1225,539319,2010-12-16 19:10:00,2010-12-16 19:10:00,12967.0,United Kingdom,1,1,4,4,78,4,False,False
1226,539321,2010-12-16 19:19:00,2010-12-16 19:19:00,14723.0,United Kingdom,1,1,42,40,85,42,False,False
1227,539322,2010-12-16 19:22:00,2010-12-16 19:22:00,14713.0,United Kingdom,1,1,19,19,77,19,False,False
1228,539323,2010-12-16 19:24:00,2010-12-16 19:24:00,,United Kingdom,0,1,3,3,6,3,False,False
1229,539324,2010-12-16 19:51:00,2010-12-16 19:51:00,14985.0,United Kingdom,1,1,46,45,85,46,False,False
1230,539325,2010-12-17 08:20:00,2010-12-17 08:20:00,13004.0,United Kingdom,1,1,23,23,255,23,False,False
1231,539326,2010-12-17 09:22:00,2010-12-17 09:22:00,14560.0,United Kingdom,1,1,14,14,69,14,False,False
1232,539328,2010-12-17 09:37:00,2010-12-17 09:37:00,13854.0,United Kingdom,1,1,8,8,212,8,False,False
